4440,226,58,18,14,16,0,\N,\N,\N,\N
4441,226,49,15,11,17,0,\N,\N,\N,\N
4442,226,64,27,18,18,0,\N,\N,\N,\N
4443,226,79,25,13,19,0,\N,\N,\N,\N
4444,226,73,29,20,20,0,\N,\N,\N,\N
4445,226,69,28,21,21,0,\N,\N,\N,\N
4446,226,57,1,8,22,0,\N,\N,\N,\N
4447,227,35,3,2,1,10,1:33:26.473,\N,\N,\N
4448,227,30,6,3,2,6,+0.762,\N,\N,\N
4449,227,14,1,6,3,4,+32.834,\N,\N,\N
4450,227,71,3,1,4,3,+33.511,\N,\N,\N
4451,227,22,17,5,5,2,+33.713,\N,\N,\N
4452,227,84,17,11,6,1,+55.567,\N,\N,\N
4453,227,65,15,12,7,0,+1:18.027,\N,\N,\N
4454,227,57,1,9,8,0,+1:18.438,\N,\N,\N
4455,227,77,22,8,9,0,+1:21.061,\N,\N,\N
4456,227,64,27,17,10,0,\N,\N,\N,\N
4457,227,73,29,20,11,0,\N,\N,\N,\N
4458,227,83,18,19,12,0,\N,\N,\N,\N
4459,227,21,18,18,13,0,\N,\N,\N,\N
4460,227,63,25,14,14,0,\N,\N,\N,\N
4461,227,79,25,16,15,0,\N,\N,\N,\N
4462,227,49,15,10,16,0,\N,\N,\N,\N
4463,227,50,29,13,17,0,\N,\N,\N,\N
4464,227,44,27,15,18,0,\N,\N,\N,\N
4465,227,56,6,7,19,0,\N,\N,\N,\N
4466,227,55,22,4,20,0,\N,\N,\N,\N
4467,227,85,28,21,21,0,\N,\N,\N,\N
4468,227,69,28,22,22,0,\N,\N,\N,\N
4469,228,71,3,2,1,10,1:35:26.156,\N,\N,\N
4470,228,30,6,1,2,6,+16.460,\N,\N,\N
4471,228,77,22,7,3,4,+46.891,\N,\N,\N
4472,228,56,6,6,4,3,+1:01.583,\N,\N,\N
4473,228,22,17,9,5,2,+1:18.490,\N,\N,\N
4474,228,55,22,5,6,1,\N,\N,\N,\N
4475,228,64,27,17,7,0,\N,\N,\N,\N
4476,228,57,1,11,8,0,\N,\N,\N,\N
4477,228,83,18,18,9,0,\N,\N,\N,\N
4478,228,69,28,21,10,0,\N,\N,\N,\N
4479,228,35,3,3,11,0,\N,\N,\N,\N
4480,228,44,27,13,12,0,\N,\N,\N,\N
4481,228,79,25,16,13,0,\N,\N,\N,\N
4482,228,14,1,4,14,0,\N,\N,\N,\N
4483,228,73,29,20,15,0,\N,\N,\N,\N
4484,228,50,29,14,16,0,\N,\N,\N,\N
4485,228,84,17,12,17,0,\N,\N,\N,\N
4486,228,49,15,10,18,0,\N,\N,\N,\N
4487,228,21,18,19,19,0,\N,\N,\N,\N
4488,228,65,15,15,20,0,\N,\N,\N,\N
4489,228,63,25,8,21,0,\N,\N,\N,\N
4490,228,85,28,22,22,0,\N,\N,\N,\N
4491,229,44,27,14,1,10,2:00:45.629,\N,\N,\N
4492,229,14,1,5,2,6,+4.828,\N,\N,\N
4493,229,65,15,13,3,4,+37.503,\N,\N,\N
4494,229,49,15,9,4,3,\N,\N,\N,\N
4495,229,63,25,11,5,2,\N,\N,\N,\N
4496,229,57,1,8,6,1,\N,\N,\N,\N
4497,229,56,6,7,7,0,\N,\N,\N,\N
4498,229,35,3,10,8,0,\N,\N,\N,\N
4499,229,55,22,3,9,0,\N,\N,\N,\N
4500,229,69,28,21,10,0,\N,\N,\N,\N
4501,229,71,3,2,11,0,\N,\N,\N,\N
4502,229,84,17,16,12,0,\N,\N,\N,\N
4503,229,77,22,4,13,0,\N,\N,\N,\N
4504,229,64,27,17,14,0,\N,\N,\N,\N
4505,229,73,29,20,15,0,\N,\N,\N,\N
4506,229,79,25,15,16,0,\N,\N,\N,\N
4507,229,30,6,1,17,0,\N,\N,\N,\N
4508,229,22,17,6,18,0,\N,\N,\N,\N
4509,229,83,18,19,19,0,\N,\N,\N,\N
4510,229,21,18,18,20,0,\N,\N,\N,\N
4511,229,50,29,12,21,0,\N,\N,\N,\N
4512,229,85,28,22,22,0,\N,\N,\N,\N
4513,230,30,6,3,1,10,1:59:49.307,\N,\N,\N
4514,230,55,22,4,2,6,+45.302,\N,\N,\N
4515,230,35,3,2,3,4,+48.388,\N,\N,\N
4516,230,49,15,11,4,3,\N,\N,\N,\N
4517,230,57,1,10,5,2,\N,\N,\N,\N
4518,230,64,27,17,6,1,\N,\N,\N,\N
4519,230,50,29,13,7,0,\N,\N,\N,\N
4520,230,22,17,7,8,0,\N,\N,\N,\N
4521,230,77,22,5,9,0,\N,\N,\N,\N
4522,230,65,15,9,10,0,\N,\N,\N,\N
4523,230,84,17,15,11,0,\N,\N,\N,\N
4524,230,63,25,12,12,0,\N,\N,\N,\N
4525,230,71,3,1,13,0,\N,\N,\N,\N
4526,230,79,25,16,14,0,\N,\N,\N,\N
4527,230,56,6,6,15,0,\N,\N,\N,\N
4528,230,44,27,8,16,0,\N,\N,\N,\N
4529,230,21,18,19,17,0,\N,\N,\N,\N
4530,230,14,1,14,18,0,\N,\N,\N,\N
4531,230,73,29,20,19,0,\N,\N,\N,\N
4532,230,83,18,18,20,0,\N,\N,\N,\N
4533,230,69,28,21,21,0,\N,\N,\N,\N
4534,230,85,28,22,22,0,\N,\N,\N,\N
4535,231,71,3,1,1,10,1:36:03.4,\N,\N,\N
4536,231,35,3,2,2,6,+4.183,\N,\N,\N
4537,231,55,22,4,3,4,+54.656,\N,\N,\N
4538,231,14,1,10,4,3,+63.673,\N,\N,\N
4539,231,57,1,6,5,2,\N,\N,\N,\N
4540,231,84,17,9,6,1,\N,\N,\N,\N
4541,231,65,15,15,7,0,\N,\N,\N,\N
4542,231,21,18,16,8,0,\N,\N,\N,\N
4543,231,83,18,19,9,0,\N,\N,\N,\N
4544,231,69,28,20,10,0,\N,\N,\N,\N
4545,231,77,22,7,11,0,\N,\N,\N,\N
4546,231,30,6,3,12,0,\N,\N,\N,\N
4547,231,44,27,11,13,0,\N,\N,\N,\N
4548,231,63,25,14,14,0,\N,\N,\N,\N
4549,231,64,27,18,15,0,\N,\N,\N,\N
4550,231,22,17,8,16,0,\N,\N,\N,\N
4551,231,85,28,22,17,0,\N,\N,\N,\N
4552,231,49,15,12,18,0,\N,\N,\N,\N
4553,231,50,29,13,19,0,\N,\N,\N,\N
4554,231,73,29,21,20,0,\N,\N,\N,\N
4555,231,79,25,17,21,0,\N,\N,\N,\N
4556,231,56,6,5,22,0,\N,\N,\N,\N
4557,232,71,3,2,1,10,1:36:29.2,\N,\N,\N
4558,232,35,3,6,2,6,+8.127,\N,\N,\N
4559,232,55,22,3,3,4,+46.442,\N,\N,\N
4560,232,77,22,4,4,3,+46.859,\N,\N,\N
4561,232,57,1,5,5,2,+62.774,\N,\N,\N
4562,232,14,1,7,6,1,\N,\N,\N,\N
4563,232,44,27,9,7,0,\N,\N,\N,\N
4564,232,84,17,8,8,0,\N,\N,\N,\N
4565,232,22,17,10,9,0,\N,\N,\N,\N
4566,232,63,25,13,10,0,\N,\N,\N,\N
4567,232,73,29,19,11,0,\N,\N,\N,\N
4568,232,83,18,18,12,0,\N,\N,\N,\N
4569,232,65,15,16,13,0,\N,\N,\N,\N
4570,232,49,15,12,14,0,\N,\N,\N,\N
4571,232,79,25,14,15,0,\N,\N,\N,\N
4572,232,69,28,20,16,0,\N,\N,\N,\N
4573,232,64,27,11,17,0,\N,\N,\N,\N
4574,232,50,29,15,18,0,\N,\N,\N,\N
4575,232,56,6,22,19,0,\N,\N,\N,\N
4576,232,21,18,17,20,0,\N,\N,\N,\N
4577,232,85,28,21,21,0,\N,\N,\N,\N
4578,232,30,6,1,22,0,\N,\N,\N,\N
4579,233,35,3,2,1,10,1:33:00.874,\N,\N,\N
4580,233,77,22,7,2,6,+19.026,\N,\N,\N
4581,233,57,1,4,3,4,+50.830,\N,\N,\N
4582,233,22,17,6,4,3,+66.716,\N,\N,\N
4583,233,14,1,9,5,2,+82.507,\N,\N,\N
4584,233,84,17,8,6,1,\N,\N,\N,\N
4585,233,63,25,14,7,0,\N,\N,\N,\N
4586,233,49,15,11,8,0,\N,\N,\N,\N
4587,233,65,15,13,9,0,\N,\N,\N,\N
4588,233,50,29,15,10,0,\N,\N,\N,\N
4589,233,21,18,18,11,0,\N,\N,\N,\N
4590,233,55,22,5,12,0,\N,\N,\N,\N
4591,233,44,27,16,13,0,\N,\N,\N,\N
4592,233,64,27,17,14,0,\N,\N,\N,\N
4593,233,71,3,1,15,0,\N,\N,\N,\N
4594,233,83,18,19,16,0,\N,\N,\N,\N
4595,233,73,29,20,17,0,\N,\N,\N,\N
4596,233,79,25,12,18,0,\N,\N,\N,\N
4597,233,56,6,10,19,0,\N,\N,\N,\N
4598,233,30,6,3,20,0,\N,\N,\N,\N
4599,233,85,28,21,21,0,\N,\N,\N,\N
4600,233,69,28,22,22,0,\N,\N,\N,\N
4601,234,71,3,1,1,10,1:21:43.417,\N,\N,\N
4602,234,55,22,5,2,6,+11.452,\N,\N,\N
4603,234,35,3,6,3,4,+33.926,\N,\N,\N
4604,234,30,6,3,4,3,+41.517,\N,\N,\N
4605,234,14,1,7,5,2,+42.196,\N,\N,\N
4606,234,22,17,9,6,1,+102.099,\N,\N,\N
4607,234,44,27,12,7,0,+103.912,\N,\N,\N
4608,234,49,15,13,8,0,\N,\N,\N,\N
4609,234,63,25,15,9,0,\N,\N,\N,\N
4610,234,84,17,10,10,0,\N,\N,\N,\N
4611,234,73,29,19,11,0,\N,\N,\N,\N
4612,234,83,18,18,12,0,\N,\N,\N,\N
4613,234,77,22,2,13,0,\N,\N,\N,\N
4614,234,56,6,8,14,0,\N,\N,\N,\N
4615,234,65,15,14,15,0,\N,\N,\N,\N
4616,234,64,27,11,16,0,\N,\N,\N,\N
4617,234,79,25,16,17,0,\N,\N,\N,\N
4618,234,57,1,4,18,0,\N,\N,\N,\N
4619,234,50,29,17,19,0,\N,\N,\N,\N
4620,234,86,18,0,20,0,\N,\N,\N,\N
4621,235,35,3,3,1,10,1:46:21.134,\N,\N,\N
4622,235,71,3,2,2,6,+0.771,\N,\N,\N
4623,235,55,22,5,3,4,+84.212,\N,\N,\N
4624,235,57,1,7,4,3,\N,\N,\N,\N
4625,235,44,27,11,5,2,\N,\N,\N,\N
4626,235,22,17,13,6,1,\N,\N,\N,\N
4627,235,79,25,14,7,0,\N,\N,\N,\N
4628,235,73,29,18,8,0,\N,\N,\N,\N
4629,235,30,6,1,9,0,\N,\N,\N,\N
4630,235,86,18,20,10,0,\N,\N,\N,\N
4631,235,77,22,6,11,0,\N,\N,\N,\N
4632,235,49,15,10,12,0,\N,\N,\N,\N
4633,235,65,15,8,13,0,\N,\N,\N,\N
4634,235,56,6,4,14,0,\N,\N,\N,\N
4635,235,83,18,19,15,0,\N,\N,\N,\N
4636,235,14,1,9,16,0,\N,\N,\N,\N
4637,235,50,29,17,17,0,\N,\N,\N,\N
4638,235,84,17,12,18,0,\N,\N,\N,\N
4639,235,64,27,15,19,0,\N,\N,\N,\N
4640,235,63,25,16,20,0,\N,\N,\N,\N
4641,236,30,6,3,1,10,1:28:15.125,\N,\N,\N
4642,236,35,3,1,2,6,+5.602,\N,\N,\N
4643,236,57,1,6,3,4,+15.710,\N,\N,\N
4644,236,55,22,7,4,3,+19.125,\N,\N,\N
4645,236,71,3,2,5,2,+29.179,\N,\N,\N
4646,236,77,22,5,6,1,+29.896,\N,\N,\N
4647,236,63,25,13,7,0,+60.754,\N,\N,\N
4648,236,79,25,17,8,0,+100.227,\N,\N,\N
4649,236,73,29,18,9,0,\N,\N,\N,\N
4650,236,83,18,19,10,0,\N,\N,\N,\N
4651,236,14,1,4,11,0,\N,\N,\N,\N
4652,236,84,17,8,12,0,\N,\N,\N,\N
4653,236,56,6,9,13,0,\N,\N,\N,\N
4654,236,22,17,10,14,0,\N,\N,\N,\N
4655,236,64,27,15,15,0,\N,\N,\N,\N
4656,236,50,29,16,16,0,\N,\N,\N,\N
4657,236,49,15,11,17,0,\N,\N,\N,\N
4658,236,65,15,12,18,0,\N,\N,\N,\N
4659,236,44,27,14,19,0,\N,\N,\N,\N
4660,236,86,18,0,20,0,\N,\N,\N,\N
4661,237,30,6,3,1,10,1:17:43.632,\N,\N,\N
4662,237,55,22,6,2,6,+18.265,\N,\N,\N
4663,237,57,1,4,3,4,+66.635,\N,\N,\N
4664,237,84,17,9,4,3,+85.217,\N,\N,\N
4665,237,22,17,10,5,2,+85.475,\N,\N,\N
4666,237,64,27,14,6,1,\N,\N,\N,\N
4667,237,35,3,2,7,0,\N,\N,\N,\N
4668,237,50,29,15,8,0,\N,\N,\N,\N
4669,237,65,15,12,9,0,\N,\N,\N,\N
4670,237,79,25,16,10,0,\N,\N,\N,\N
4671,237,73,29,19,11,0,\N,\N,\N,\N
4672,237,56,6,7,12,0,\N,\N,\N,\N
4673,237,83,18,18,13,0,\N,\N,\N,\N
4674,237,63,25,17,14,0,\N,\N,\N,\N
4675,237,49,15,13,15,0,\N,\N,\N,\N
4676,237,71,3,1,16,0,\N,\N,\N,\N
4677,237,86,18,20,17,0,\N,\N,\N,\N
4678,237,77,22,8,18,0,\N,\N,\N,\N
4679,237,44,27,11,19,0,\N,\N,\N,\N
4680,237,14,1,5,20,0,\N,\N,\N,\N
4681,238,35,3,2,1,10,1:40:22.915,\N,\N,\N
4682,238,71,3,1,2,6,+19.966,\N,\N,\N
4683,238,30,6,4,3,4,+53.765,\N,\N,\N
4684,238,55,22,3,4,3,+55.109,\N,\N,\N
4685,238,56,6,6,5,2,+87.389,\N,\N,\N
4686,238,77,22,5,6,1,+93.141,\N,\N,\N
4687,238,49,15,11,7,0,\N,\N,\N,\N
4688,238,65,15,12,8,0,\N,\N,\N,\N
4689,238,84,17,10,9,0,\N,\N,\N,\N
4690,238,44,27,15,10,0,\N,\N,\N,\N
4691,238,63,25,13,11,0,\N,\N,\N,\N
4692,238,79,25,14,12,0,\N,\N,\N,\N
4693,238,14,1,8,13,0,\N,\N,\N,\N
4694,238,73,29,17,14,0,\N,\N,\N,\N
4695,238,86,18,20,15,0,\N,\N,\N,\N
4696,238,83,18,19,16,0,\N,\N,\N,\N
4697,238,57,1,7,17,0,\N,\N,\N,\N
4698,238,50,29,16,18,0,\N,\N,\N,\N
4699,238,64,27,18,19,0,\N,\N,\N,\N
4700,238,22,17,9,20,0,\N,\N,\N,\N
4701,239,71,3,2,1,10,1:32:33.791,\N,\N,\N
4702,239,30,6,3,2,6,+1.883,\N,\N,\N
4703,239,57,1,5,3,4,+3.212,\N,\N,\N
4704,239,77,22,4,4,3,+26.526,\N,\N,\N
4705,239,84,17,10,5,2,+67.120,\N,\N,\N
4706,239,49,15,7,6,1,+81.186,\N,\N,\N
4707,239,44,27,12,7,0,+84.510,\N,\N,\N
4708,239,14,1,8,8,0,+85.233,\N,\N,\N
4709,239,22,17,11,9,0,+101.065,\N,\N,\N
4710,239,65,15,13,10,0,+101.799,\N,\N,\N
4711,239,50,29,17,11,0,\N,\N,\N,\N
4712,239,83,18,18,12,0,\N,\N,\N,\N
4713,239,73,29,19,13,0,\N,\N,\N,\N
4714,239,56,6,6,14,0,\N,\N,\N,\N
4715,239,79,25,14,15,0,\N,\N,\N,\N
4716,239,35,3,1,16,0,\N,\N,\N,\N
4717,239,63,25,15,17,0,\N,\N,\N,\N
4718,239,64,27,16,18,0,\N,\N,\N,\N
4719,239,55,22,9,19,0,\N,\N,\N,\N
4720,239,86,18,20,20,0,\N,\N,\N,\N
4721,240,30,22,2,1,10,1:38:34.154,\N,\N,\N
4722,240,14,3,3,2,6,+11.060,\N,\N,\N
4723,240,77,6,5,3,4,\N,\N,\N,\N
4724,240,57,1,7,4,3,\N,\N,\N,\N
4725,240,55,6,6,5,2,\N,\N,\N,\N
4726,240,87,1,9,6,1,\N,\N,\N,\N
4727,240,63,25,12,7,0,\N,\N,\N,\N
4728,240,88,27,15,8,0,\N,\N,\N,\N
4729,240,85,30,22,9,0,\N,\N,\N,\N
4730,240,64,28,25,10,0,\N,\N,\N,\N
4731,240,81,29,13,11,0,\N,\N,\N,\N
4732,240,89,29,21,12,0,\N,\N,\N,\N
4733,240,69,18,18,13,0,\N,\N,\N,\N
4734,240,90,28,23,14,0,\N,\N,\N,\N
4735,240,91,15,19,15,0,\N,\N,\N,\N
4736,240,71,3,1,16,0,\N,\N,\N,\N
4737,240,65,22,4,17,0,\N,\N,\N,\N
4738,240,92,30,20,18,0,\N,\N,\N,\N
4739,240,22,17,16,19,0,\N,\N,\N,\N
4740,240,50,31,24,20,0,\N,\N,\N,\N
4741,240,79,25,11,21,0,\N,\N,\N,\N
4742,240,56,17,8,22,0,\N,\N,\N,\N
4743,240,93,31,26,23,0,\N,\N,\N,\N
4744,240,49,15,14,24,0,\N,\N,\N,\N
4745,240,44,27,10,25,0,\N,\N,\N,\N
4746,240,94,18,17,26,0,\N,\N,\N,\N
4747,241,71,3,2,1,10,1:53:14.532,\N,\N,\N
4748,241,55,6,6,2,6,+6.407,\N,\N,\N
4749,241,30,22,3,3,4,+33.376,\N,\N,\N
4750,241,65,22,11,4,3,\N,\N,\N,\N
4751,241,49,15,9,5,2,\N,\N,\N,\N
4752,241,77,6,8,6,1,\N,\N,\N,\N
4753,241,44,27,18,7,0,\N,\N,\N,\N
4754,241,79,25,15,8,0,\N,\N,\N,\N
4755,241,93,31,20,9,0,\N,\N,\N,\N
4756,241,64,28,25,10,0,\N,\N,\N,\N
4757,241,90,28,24,11,0,\N,\N,\N,\N
4758,241,63,25,7,12,0,\N,\N,\N,\N
4759,241,88,27,19,13,0,\N,\N,\N,\N
4760,241,94,18,16,14,0,\N,\N,\N,\N
4761,241,81,29,12,15,0,\N,\N,\N,\N
4762,241,89,29,26,16,0,\N,\N,\N,\N
4763,241,22,17,10,17,0,\N,\N,\N,\N
4764,241,50,31,14,18,0,\N,\N,\N,\N
4765,241,14,3,1,19,0,\N,\N,\N,\N
4766,241,87,1,17,20,0,\N,\N,\N,\N
4767,241,56,17,4,21,0,\N,\N,\N,\N
4768,241,85,30,22,22,0,\N,\N,\N,\N
4769,241,57,1,5,23,0,\N,\N,\N,\N
4770,241,92,30,23,24,0,\N,\N,\N,\N
4771,241,91,15,21,25,0,\N,\N,\N,\N
4772,241,69,18,13,26,0,\N,\N,\N,\N
4773,242,71,3,4,1,10,1:41:42.522,\N,\N,\N
4774,242,55,6,5,2,6,+18.510,\N,\N,\N
4775,242,77,6,2,3,4,+43.116,\N,\N,\N
4776,242,14,3,3,4,3,+51.890,\N,\N,\N
4777,242,57,1,6,5,2,\N,\N,\N,\N
4778,242,49,15,14,6,1,\N,\N,\N,\N
4779,242,65,22,8,7,0,\N,\N,\N,\N
4780,242,56,17,7,8,0,\N,\N,\N,\N
4781,242,44,27,12,9,0,\N,\N,\N,\N
4782,242,95,1,9,10,0,\N,\N,\N,\N
4783,242,88,27,16,11,0,\N,\N,\N,\N
4784,242,94,18,18,12,0,\N,\N,\N,\N
4785,242,81,29,11,13,0,\N,\N,\N,\N
4786,242,69,18,20,14,0,\N,\N,\N,\N
4787,242,64,28,26,15,0,\N,\N,\N,\N
4788,242,90,28,25,16,0,\N,\N,\N,\N
4789,242,91,15,21,17,0,\N,\N,\N,\N
4790,242,92,30,22,18,0,\N,\N,\N,\N
4791,242,93,31,23,19,0,\N,\N,\N,\N
4792,242,22,17,10,20,0,\N,\N,\N,\N
4793,242,79,25,15,21,0,\N,\N,\N,\N
4794,242,63,25,13,22,0,\N,\N,\N,\N
4795,242,85,30,24,23,0,\N,\N,\N,\N
4796,242,50,31,17,24,0,\N,\N,\N,\N
4797,242,89,29,19,25,0,\N,\N,\N,\N
4798,242,30,22,1,26,0,\N,\N,\N,\N
4799,243,30,22,1,1,10,1:34:20.507,\N,\N,\N
4800,243,65,22,7,2,6,+51.988,\N,\N,\N
4801,243,77,6,3,3,4,+1:05.237,\N,\N,\N
4802,243,71,3,5,4,3,+2:01.749,\N,\N,\N
4803,243,56,17,6,5,2,\N,\N,\N,\N
4804,243,44,27,15,6,1,\N,\N,\N,\N
4805,243,22,17,8,7,0,\N,\N,\N,\N
4806,243,49,15,12,8,0,\N,\N,\N,\N
4807,243,84,27,11,9,0,\N,\N,\N,\N
4808,243,63,25,13,10,0,\N,\N,\N,\N
4809,243,81,29,14,11,0,\N,\N,\N,\N
4810,243,50,31,16,12,0,\N,\N,\N,\N
4811,243,91,15,20,13,0,\N,\N,\N,\N
4812,243,94,18,19,14,0,\N,\N,\N,\N
4813,243,93,31,22,15,0,\N,\N,\N,\N
4814,243,79,25,17,16,0,\N,\N,\N,\N
4815,243,14,3,4,17,0,\N,\N,\N,\N
4816,243,57,1,9,18,0,\N,\N,\N,\N
4817,243,89,29,18,19,0,\N,\N,\N,\N
4818,243,92,30,24,20,0,\N,\N,\N,\N
4819,243,90,28,25,21,0,\N,\N,\N,\N
4820,243,55,6,2,22,0,\N,\N,\N,\N
4821,243,69,18,21,23,0,\N,\N,\N,\N
4822,243,95,1,10,24,0,\N,\N,\N,\N
4823,243,64,28,26,25,0,\N,\N,\N,\N
4824,243,85,30,23,26,0,\N,\N,\N,\N
4825,244,30,22,2,1,10,1:53:11.258,\N,\N,\N
4826,244,71,3,1,2,6,+34.817,\N,\N,\N
4827,244,77,6,4,3,4,+1:11.447,\N,\N,\N
4828,244,65,22,7,4,3,\N,\N,\N,\N
4829,244,87,1,10,5,2,\N,\N,\N,\N
4830,244,49,15,14,6,1,\N,\N,\N,\N
4831,244,94,18,18,7,0,\N,\N,\N,\N
4832,244,96,15,19,8,0,\N,\N,\N,\N
4833,244,81,29,13,9,0,\N,\N,\N,\N
4834,244,64,28,22,10,0,\N,\N,\N,\N
4835,244,69,18,16,11,0,\N,\N,\N,\N
4836,244,44,27,12,12,0,\N,\N,\N,\N
4837,244,63,25,17,13,0,\N,\N,\N,\N
4838,244,22,17,11,14,0,\N,\N,\N,\N
4839,244,92,30,21,15,0,\N,\N,\N,\N
4840,244,55,6,5,16,0,\N,\N,\N,\N
4841,244,84,27,8,17,0,\N,\N,\N,\N
4842,244,89,29,26,18,0,\N,\N,\N,\N
4843,244,79,25,15,19,0,\N,\N,\N,\N
4844,244,85,30,25,20,0,\N,\N,\N,\N
4845,244,56,17,9,21,0,\N,\N,\N,\N
4846,244,14,3,3,22,0,\N,\N,\N,\N
4847,244,90,28,24,23,0,\N,\N,\N,\N
4848,244,57,1,6,24,0,\N,\N,\N,\N
4849,244,50,31,23,25,0,\N,\N,\N,\N
4850,244,93,31,20,26,0,\N,\N,\N,\N
4851,245,55,6,5,1,10,1:44:54.171,\N,\N,\N
4852,245,22,17,9,2,6,+31.687,\N,\N,\N
4853,245,56,17,8,3,4,+33.270,\N,\N,\N
4854,245,44,27,11,4,3,+36.506,\N,\N,\N
4855,245,30,22,1,5,2,+37.060,\N,\N,\N
4856,245,81,29,13,6,1,\N,\N,\N,\N
4857,245,63,25,15,7,0,\N,\N,\N,\N
4858,245,69,18,19,8,0,\N,\N,\N,\N
4859,245,89,29,22,9,0,\N,\N,\N,\N
4860,245,84,27,14,10,0,\N,\N,\N,\N
4861,245,77,6,4,11,0,\N,\N,\N,\N
4862,245,94,18,17,12,0,\N,\N,\N,\N
4863,245,90,28,23,13,0,\N,\N,\N,\N
4864,245,71,3,2,14,0,\N,\N,\N,\N
4865,245,87,1,10,15,0,\N,\N,\N,\N
4866,245,79,25,16,16,0,\N,\N,\N,\N
4867,245,92,30,20,17,0,\N,\N,\N,\N
4868,245,49,15,12,18,0,\N,\N,\N,\N
4869,245,64,28,24,19,0,\N,\N,\N,\N
4870,245,96,15,18,20,0,\N,\N,\N,\N
4871,245,85,30,21,21,0,\N,\N,\N,\N
4872,245,14,3,3,22,0,\N,\N,\N,\N
4873,245,65,22,6,23,0,\N,\N,\N,\N
4874,245,57,1,7,24,0,\N,\N,\N,\N
4875,246,30,22,2,1,10,1:38:28.429,\N,\N,\N
4876,246,71,3,1,2,6,+31.309,\N,\N,\N
4877,246,14,3,3,3,4,+1:02.826,\N,\N,\N
4878,246,84,27,9,4,3,+1:03.293,\N,\N,\N
4879,246,55,6,4,5,2,+1:17.869,\N,\N,\N
4880,246,22,17,5,6,1,\N,\N,\N,\N
4881,246,57,1,8,7,0,\N,\N,\N,\N
4882,246,44,27,6,8,0,\N,\N,\N,\N
4883,246,56,17,11,9,0,\N,\N,\N,\N
4884,246,49,15,12,10,0,\N,\N,\N,\N
4885,246,87,1,13,11,0,\N,\N,\N,\N
4886,246,77,6,7,12,0,\N,\N,\N,\N
4887,246,69,18,17,13,0,\N,\N,\N,\N
4888,246,81,29,16,14,0,\N,\N,\N,\N
4889,246,63,25,14,15,0,\N,\N,\N,\N
4890,246,90,28,24,16,0,\N,\N,\N,\N
4891,246,85,30,21,17,0,\N,\N,\N,\N
4892,246,96,15,15,18,0,\N,\N,\N,\N
4893,246,92,30,22,19,0,\N,\N,\N,\N
4894,246,94,18,20,20,0,\N,\N,\N,\N
4895,246,65,22,10,21,0,\N,\N,\N,\N
4896,246,89,29,18,22,0,\N,\N,\N,\N
4897,246,79,25,19,23,0,\N,\N,\N,\N
4898,246,64,28,23,24,0,\N,\N,\N,\N
4899,247,65,22,5,1,10,1:34:35.093,\N,\N,\N
4900,247,55,6,6,2,6,+16.479,\N,\N,\N
4901,247,14,3,3,3,4,+23.888,\N,\N,\N
4902,247,44,27,13,4,3,+1:33.168,\N,\N,\N
4903,247,87,1,10,5,2,+1:48.172,\N,\N,\N
4904,247,49,15,12,6,1,\N,\N,\N,\N
4905,247,94,18,15,7,0,\N,\N,\N,\N
4906,247,63,25,23,8,0,\N,\N,\N,\N
4907,247,96,15,16,9,0,\N,\N,\N,\N
4908,247,69,18,18,10,0,\N,\N,\N,\N
4909,247,22,17,9,11,0,\N,\N,\N,\N
4910,247,92,30,21,12,0,\N,\N,\N,\N
4911,247,90,28,22,13,0,\N,\N,\N,\N
4912,247,30,22,2,14,0,\N,\N,\N,\N
4913,247,71,3,1,15,0,\N,\N,\N,\N
4914,247,97,29,17,16,0,\N,\N,\N,\N
4915,247,79,25,14,17,0,\N,\N,\N,\N
4916,247,85,30,24,18,0,\N,\N,\N,\N
4917,247,57,1,8,19,0,\N,\N,\N,\N
4918,247,77,6,4,20,0,\N,\N,\N,\N
4919,247,84,27,11,21,0,\N,\N,\N,\N
4920,247,89,29,19,22,0,\N,\N,\N,\N
4921,247,64,28,20,23,0,\N,\N,\N,\N
4922,247,56,17,7,24,0,\N,\N,\N,\N
4923,248,30,22,2,1,10,1:22:56.043,\N,\N,\N
4924,248,14,3,3,2,6,+5.988,\N,\N,\N
4925,248,77,6,4,3,4,+1:08.097,\N,\N,\N
4926,248,65,22,9,4,3,+1:23.436,\N,\N,\N
4927,248,96,15,14,5,2,\N,\N,\N,\N
4928,248,88,27,18,6,1,\N,\N,\N,\N
4929,248,79,25,17,7,0,\N,\N,\N,\N
4930,248,85,30,23,8,0,\N,\N,\N,\N
4931,248,56,17,6,9,0,\N,\N,\N,\N
4932,248,57,1,7,10,0,\N,\N,\N,\N
4933,248,49,15,11,11,0,\N,\N,\N,\N
4934,248,69,18,16,12,0,\N,\N,\N,\N
4935,248,86,30,24,13,0,\N,\N,\N,\N
4936,248,90,28,22,14,0,\N,\N,\N,\N
4937,248,22,17,5,15,0,\N,\N,\N,\N
4938,248,87,1,8,16,0,\N,\N,\N,\N
4939,248,44,27,12,17,0,\N,\N,\N,\N
4940,248,55,6,10,18,0,\N,\N,\N,\N
4941,248,94,18,20,19,0,\N,\N,\N,\N
4942,248,89,29,19,20,0,\N,\N,\N,\N
4943,248,64,28,21,21,0,\N,\N,\N,\N
4944,248,71,3,1,22,0,\N,\N,\N,\N
4945,248,63,25,13,23,0,\N,\N,\N,\N
